0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-0.06859107,0.07852009,0.34690714,0.16449814,-0.11362,-0.2804757,-0.18504825,0.5368617,-0.13429123,0.15155594,0.15446192,-0.05408898,0.004645341,0.21287046,0.13248356,0.014341373,-0.3224058,-0.21147396,-0.029425122,-0.1491212,0.33252928,-0.16370879,-0.40357304,-0.045287646,-0.11174145,-0.07088938,0.5710213,-0.022634737,-0.10986777,-0.039500218,0.079908945,0.1729173,0.15335414,0.0625206,-0.11207012,0.05555829,0.18120696,0.060209524,-0.00651119,0.24201971,-0.016632013,-0.32335335,-0.0006509741,0.041556817,0.19751821,0.6313503,-0.20966813,0.19104137,-0.21110058,-0.21767779
0.028813334,-0.07895951,-0.0022847601,0.107536286,0.21263087,-0.16705321,-0.21050453,0.11538664,0.044251375,0.064422354,-0.112867184,0.07755572,0.08383731,-0.033293173,0.099936366,-0.087727524,-0.16663727,-0.14087537,-0.029072518,0.0050582443,0.06848057,0.038302995,0.098581366,-0.20034757,-0.04204127,0.058886107,0.15723512,0.09116185,0.16040264,0.14687464,-0.068587445,0.12722625,-0.02768479,0.024735322,0.035350397,-0.16868928,0.015919507,0.22671114,-0.07923447,0.06488373,-0.008273368,-0.035366613,-0.12397547,-0.11753247,0.035084497,-0.011981285,-0.22443466,-0.023631277,-0.03195432,0.028511694
0.039634313,-0.18857925,-0.4329781,-0.2578652,-0.27864024,-0.323841,0.21206768,-0.12344706,-0.74953294,0.2190191,-0.08072577,-1.8877515,0.002225851,0.17303161,-0.0009434591,-0.3951017,-0.26362053,-0.1614207,-0.7887818,-0.8053127,-0.50443727,0.14981815,-0.5855155,0.1183575,-0.30724737,-0.3754948,0.30217633,-0.18825673,0.033047207,0.07869439,-0.22925563,-0.59327435,0.024174675,1.0832847,-0.2309506,0.46822122,-0.053913478,0.609788,0.15666951,-0.5134194,-0.3578409,-0.5992271,-0.76948434,-0.023350144,0.27004936,-0.20953909,-0.43426937,-1.4629666,-0.17394432,0.40884283
0.14795089,-0.3232557,0.15159208,0.016320258,0.013789083,-0.14316656,0.17222528,-0.07589811,0.42513177,0.2775266,-0.20739636,-0.10725629,-0.072114155,-0.104573585,-0.18609828,-0.095772296,-0.13870446,-0.053555418,-0.18695466,-0.18924746,-0.48403257,0.027473444,-0.16165198,-0.17533801,-0.115373395,-0.0071992665,-0.0064095,0.21574093,-0.23527314,0.04064332,-0.052507307,0.24897999,0.28526843,-0.23254515,0.032744557,0.30975032,-0.39383796,0.11508722,0.25752872,-0.33497822,-0.117838606,0.075985335,-0.25092396,0.19730012,-0.04334284,0.105246715,-0.14306529,0.05829257,-0.1295108,-0.21474648
-0.015419347,0.08697263,0.018202038,0.34931925,-0.038540207,0.11043029,-0.3247995,-0.1806927,0.23960999,0.13091695,0.033991646,-0.3730206,0.5242462,0.43501624,0.021097107,0.07247927,-0.08516595,-0.6164887,-0.117174566,-0.53925896,0.29849792,-0.06597655,-0.3461293,-0.34780735,0.010593852,0.27958545,0.46683282,0.01797794,-0.269705,-0.12320514,-0.08101513,0.38591006,-0.22609168,0.1743739,-0.08399023,-0.00018001834,-0.17155018,0.13998733,0.29866594,0.080761336,0.32483664,0.27007794,0.25451136,-0.4252907,0.07464084,0.12140498,-0.08243549,-0.46536136,0.3553483,0.0775548
-0.117543474,-0.15711692,-0.09998552,-0.15576413,-0.25540662,0.057771623,-0.0009766909,0.17501935,0.14153272,-0.11413378,0.05661956,-0.13830052,-0.4230346,-0.11997382,-0.25022852,0.037949562,0.029735127,-0.26023483,-0.114537835,0.04505041,0.2640797,0.327466,0.057146676,0.24178186,-0.08251429,-0.2148026,-0.19727626,0.054813925,-0.4519333,0.05487106,-0.12948148,-0.044515055,0.10218243,0.22737654,-0.02221973,-0.13496159,-0.0862383,0.1490452,0.105465844,0.11644358,-0.21568836,-0.10257365,-0.3093228,0.45855543,0.19862765,-0.38290834,-0.5191669,-0.22808579,0.015442965,0.12637988
-0.0027828866,0.05292192,-0.10881686,-0.016488178,-0.0037216626,-0.14670429,0.14943093,0.05922893,0.03538917,-0.015526727,0.026344014,-0.06440191,-0.085715026,-0.08888284,-0.05238371,0.022506759,-0.05962506,-0.07105009,-0.015788516,-0.07448745,0.24627244,-0.114139736,0.013118225,0.018432606,-0.06738557,-0.23991677,-0.042961795,0.01894432,-0.17532098,-0.04280508,-0.025984664,0.019659096,0.075727485,0.05637553,0.069541536,-0.034620147,-0.13654162,-0.096401274,-0.11691536,0.058165144,0.18479857,-0.09346673,0.28190905,-0.005552606,0.05652803,0.059256118,-0.03564101,-0.05253031,-0.1317691,0.011598892
-0.075769104,0.037823457,-0.22944073,-0.38869768,-0.1569701,0.16142157,0.043681014,0.11621534,0.096618414,0.2413641,-0.0003467865,-0.05056482,0.15276103,0.36534774,-0.20802206,-0.1824735,-0.26868787,-0.5310613,-0.19395679,-0.15936011,0.20479305,-0.34008405,-0.19400577,-0.044189926,-0.197,0.03531318,-0.13605067,0.36931768,-0.08151647,-0.34670582,-0.23597728,0.18962473,-0.057535715,0.0013679282,0.35016426,0.039625753,0.1860174,0.04203596,0.47771627,0.33146387,0.19264622,0.3321775,-0.25053948,-0.13018778,0.14131027,-0.2379802,-0.17101957,0.10466067,-0.05871259,-0.47238773
0.10658478,-0.050091032,-0.030014355,-0.0037298994,-0.030493723,-0.0061423276,-0.11952581,-0.014853875,-0.019523814,-0.09645026,0.01670514,-0.069576874,-0.062100608,-0.04397861,0.085245945,-0.0007330356,-0.069808945,-0.016095873,-0.03864416,-0.023159731,-0.030281408,0.009788398,-0.122424774,0.0065152654,-0.0016155912,-0.03544721,-0.045879442,-0.12239477,-0.018787395,-0.065277845,0.0048053134,-0.08769686,-0.08211747,0.117527,0.0015824662,0.08255136,0.061337125,-0.05617184,0.048031293,-0.030980311,0.06287095,-0.05260078,-0.008570941,0.09540623,-0.020547379,-0.097706534,0.023735894,0.07917704,0.08604743,-0.09300667
0.058216613,0.081676245,0.099320106,-0.028344173,0.094800495,-0.049631517,0.09506561,-0.02218236,0.0307378,0.035576385,0.12594844,-0.10182868,0.04568293,-0.1390678,0.03338751,0.095996216,-0.12878883,0.075002305,-0.0659591,-0.12926324,-0.25282374,0.03324713,0.19927461,-0.2739386,-0.14278248,-0.02681937,0.108078256,-0.025239745,-0.17802717,-0.19909464,-0.011880342,-0.15663657,0.33091342,-0.055529337,-0.072909154,-0.15602824,0.03988247,-0.13242793,0.27978453,-0.055036668,0.100309804,0.13278438,-0.11470479,0.07743027,-0.0047359825,0.21999061,0.21194884,0.005213738,0.16535336,-0.03809713
-0.107684985,-0.119403325,-0.12660885,-0.34121534,-0.36714992,0.17036738,-0.0706372,-0.38718247,-0.29450628,-0.6150248,0.27917883,-0.063916214,-0.37616757,0.1797747,-0.40753514,0.026319025,0.19374333,-0.03664063,0.16608573,0.16798343,0.40060994,0.29433575,-0.12459282,-0.1215684,-0.29834566,-0.6194191,-0.3664763,0.6240667,-0.24035184,-0.36211917,-0.15632658,0.65015376,-0.14968644,0.36493996,-0.034839045,0.26990673,-0.053093474,0.27405295,0.06652741,-0.528302,-0.42134455,0.4501811,0.22094019,-0.17515564,0.04245058,0.43661803,0.13235958,0.28398383,0.35535252,0.39630038
0.10345895,-0.026839623,-0.007257905,-0.40153685,-0.031087061,-0.06324194,0.03076679,-0.44037208,-0.1668018,-0.3149612,0.25549468,-0.40784314,-0.14576037,0.14173988,-0.22345884,-0.08412881,-0.26137027,-0.15849148,-0.08451603,-0.055858325,0.6263326,-0.13878784,-0.61286473,0.043044314,0.45315143,-0.46817547,0.13757002,-0.38041455,-0.007616298,0.11595293,-0.399139,-0.072119944,-0.45932576,-0.15326084,-0.2307133,-0.17655477,-0.19023953,0.21769106,-0.50642,-0.58156383,-0.058848932,-0.09602212,0.31720302,-0.15245585,-0.77921134,-0.115681924,-0.27218983,0.03997966,0.17143245,0.38193604
-0.0076630646,-0.26300076,-0.0031032865,-0.05913915,-0.1105564,0.07374478,-0.1315432,-0.17487083,0.11819488,-0.036648177,0.4052251,0.24854386,0.0702308,-0.11323767,-0.08269352,-0.09234984,-0.16113383,0.072200924,-0.14018215,0.009308084,0.27684638,-0.28592,-0.49211347,-0.15135503,-0.11964332,0.030352414,-0.12960175,0.017692914,-0.08956223,-0.17621124,0.09866456,0.37419838,0.43530425,-0.329959,-0.34252968,0.1424126,-0.18986721,-0.11364502,0.11392301,-0.091552645,0.15349177,-0.0021071543,-0.052000824,0.30189553,-0.20963965,-0.0708002,-0.32598993,0.2015798,0.08388711,-0.05324743
0.040234208,-0.04175353,-0.108854145,0.04500286,0.0863546,0.20549528,0.005466622,0.08044028,-0.05421847,0.02624948,-0.09415556,0.0074673793,-0.03941029,0.0011017674,-0.16461681,-0.1081011,0.02453011,-0.13396023,-0.17974076,0.14023693,0.16621202,-0.011799965,-0.15503936,0.13831058,-0.026239237,0.10889734,-0.04964369,0.017210796,-0.15489507,0.01344625,0.0077918824,0.1011764,0.11764738,-0.062252305,-0.009182568,0.030414749,-0.06953585,-0.13903846,0.072647355,0.15190077,-0.21601968,-0.070652284,-0.01706296,-0.17628881,0.18439034,-0.20509195,-0.11266428,-0.013119291,0.038705964,0.054694504
-0.050845075,0.084053814,0.16699159,0.09842025,0.031536587,-0.036241323,0.09920771,-0.055332456,0.069783695,-0.008382262,-0.023701252,0.01484336,0.087909184,0.087544754,0.16851173,0.014084911,0.03063605,-0.05189416,0.09138276,-0.011747984,0.010475793,0.08275807,-0.15280244,-0.1835749,-0.06340325,-0.00042530612,0.2330262,0.1995915,0.04959592,-0.11491938,-0.06407968,0.01941847,0.018795941,-0.061888028,-0.18900944,0.17379475,-0.15521707,0.0033127307,-0.069260776,0.060142696,-0.02852303,0.009319634,-0.025096295,-0.06521974,-0.14315864,-0.02388784,-0.13449124,-0.018294316,0.06961319,-0.018618697
-0.11093777,0.1376188,-0.007528903,-0.0841237,0.024526207,-0.082824476,-0.16410857,-0.35404065,0.14824884,-0.255773,0.38156146,-0.25784275,0.025834966,0.090849146,-0.26274288,0.035044406,-0.10677266,-0.20165843,-0.21726862,0.07019701,0.3199522,-0.12749672,-0.093086325,0.04878988,-0.029263949,-0.07288982,0.12179426,0.02563648,-0.12335138,-0.033988364,-0.042296737,0.2090633,-0.08471287,0.015946582,-0.03175755,-0.111025035,-0.17272867,0.11788477,-0.14705428,-0.12929073,0.004574545,-0.04072641,0.023315046,-0.020486122,-0.060874395,0.06428079,0.029542116,-0.20442565,-0.18269382,0.18307734
-0.10359702,0.036927827,-0.08395811,0.01487817,0.060712505,-0.06066678,-0.045219723,-0.031514335,0.018901179,-0.04950609,0.09053035,-0.15017022,-0.13614106,0.009667636,-0.104008496,0.15102373,-0.08788019,-0.14757885,-0.041782603,0.17045178,0.05369693,-0.028996393,-0.05226449,0.020765048,-0.0032781768,-0.036436774,-0.009695098,0.20728017,0.0008765144,-0.21272267,-0.04425652,0.10069682,0.060435817,0.092425905,0.057174042,-0.056191962,-0.042264737,0.06257435,0.029291622,-0.07520691,-0.03663947,0.092607565,0.019178003,0.030906133,0.03617653,0.028918553,-0.07353762,-0.16729718,0.043873355,-0.03959626
-0.037737336,0.0751988,0.016341599,-0.15318243,0.07705945,0.015189072,-0.15875919,0.13275109,0.08433369,-0.11354776,0.17528725,0.03826279,-0.11311936,0.13556752,-0.0098662935,-0.054932497,-0.024954328,-0.18763027,-0.26677105,-0.03387832,0.10241419,-0.18888465,-0.007692361,0.028779915,0.027082724,-0.17491046,-0.022268305,0.17920679,0.00081174046,0.13195302,-0.0551176,0.3026687,-0.040948838,0.27193597,-0.3622847,0.016814152,-0.31040066,0.059244595,0.026737925,0.026182786,0.013789287,0.21055014,0.2751007,0.12861457,-0.2002095,0.2537718,-0.39683035,-0.0028458838,0.12095226,0.19947508
-0.07917748,0.21273027,-0.08527207,-0.005712758,-0.0027788675,-0.0088968435,-0.017573025,-0.020085825,-0.058106158,0.06260071,-0.046099026,-0.06532923,0.04329581,-0.0077911117,-0.19718164,0.03634731,0.10226358,-0.14746916,-0.16783518,0.12890522,0.07427467,-0.1474068,-0.17430149,-0.02162947,-0.13910437,-0.089097835,0.018332986,0.093802124,-0.090617195,-0.14513896,-0.1582469,0.11440189,0.08558427,0.030139597,0.073944956,-0.11044518,-0.08514845,-0.028489782,-0.12888941,0.091560304,0.019699505,-0.06986341,-0.09618238,0.052228633,0.20346698,-0.042646565,-0.15498051,-0.07839953,-0.18495113,-0.045888968
-0.19155243,0.022073185,0.03485426,-0.05525,-0.14744015,-0.08567951,-0.07624902,0.256287,-0.07212906,0.031205485,-0.046634603,-0.17989928,0.066038,0.053043585,-0.16614278,0.031196158,-0.15015143,-0.13302545,-0.2649603,-0.029078702,0.11752944,-0.1103567,0.009742322,0.03878667,-0.054049503,-0.039775543,0.12938343,0.13979848,-0.04671592,-0.09684055,-0.04055348,0.20204909,-0.0185855,0.20905899,0.09030867,-0.18491836,-0.117829375,-0.1993367,-0.03365548,-0.116150916,0.07673103,-0.09262902,-0.1172264,0.15855272,0.1430107,0.053951494,-0.1959288,0.18846373,-0.016801417,0.11147068
0.042633235,-0.04660157,0.019776955,0.001897995,0.012412336,0.049802825,0.01060674,-0.03253683,0.022333309,0.062071312,0.10005833,0.04828875,-0.004872301,-0.17767684,0.061261013,-0.09089894,-0.031376254,0.038895346,-0.2753494,-0.106622465,-0.09168061,-0.1410111,-0.11872722,-0.042185538,-0.039491616,0.039188143,-0.21441767,-0.28455263,-0.050414633,-0.026284471,-0.0857418,-0.008929024,0.04885471,0.19628914,-0.03912365,-0.074118994,-0.016546486,-0.15809166,0.04950389,0.07119101,0.0570777,-0.0935371,0.055924617,0.16228369,-0.019371107,-0.15154387,0.007631288,-0.015646657,-0.22168449,-0.0445496
-0.1250694,0.11778741,0.13326444,-0.05734885,0.21030334,0.11462457,-0.080374405,0.08708482,-0.0112994565,0.085756056,0.24089833,0.1600706,-0.03354848,0.15738346,-0.1507933,-0.10480024,0.028484698,0.020948311,0.0868103,-0.10975196,0.28497478,0.07281867,-0.028621046,0.114478655,-0.08725405,0.017793797,0.12481983,0.016010359,-0.12001712,-0.042652886,-0.08908279,0.16955256,-0.059946127,0.13400826,-0.05426239,-0.039490625,-0.057703067,0.092418134,-0.14094855,-0.14489742,0.04441613,-0.031666923,0.102890916,-0.06002078,0.22594376,-0.090596296,0.059001297,-0.06755435,-0.19793674,0.054426994
0.0030202707,-0.07234009,0.029012484,-0.08814127,-0.033652265,0.012890408,-0.024393365,-0.032860905,-0.028414477,-0.06853267,0.0669278,-0.0077594803,-0.008015938,-0.0390472,-0.16047156,0.06817457,0.030378547,0.022684472,0.09281011,-0.037665717,0.09307001,-0.019837987,-0.06068564,-0.017622344,-0.02403966,-0.01366947,0.06764121,0.043472525,-0.0676275,0.027293183,-0.01597603,0.008873692,-0.03619829,-0.0081569115,-0.08556646,0.005618724,-0.02002452,0.076512516,-0.03565803,-0.02635683,-0.0012909139,-0.052045792,-0.024749111,0.0133989435,0.027607316,-0.05509398,0.087750345,-0.04830012,-0.041182004,-0.0045105517
0.18786743,-0.27372962,-0.009037315,-0.16587013,-0.0064525343,0.2275131,-0.0041233855,0.14984667,-0.12955488,0.23364608,-0.025445664,0.078527495,0.02360794,0.036251035,-0.3225602,-0.07465712,-0.20319785,-0.12823305,-0.041059528,-0.018919311,0.15983653,-0.030665528,-0.030519161,-0.07983913,0.014697707,-0.14718232,-0.06630647,-0.009064316,-0.054329637,-0.08876909,0.058907162,-0.052527387,0.23096734,0.04804762,0.04476871,0.16213894,0.027214251,-0.30610532,-0.16768524,0.04507524,0.12011371,-0.06388396,-0.12944761,-0.12868631,0.023126181,-0.11898601,0.20671351,-0.07265978,0.055245865,-0.084193565
0.106283955,0.02726627,-0.027493056,-0.037780907,-0.03018305,0.16325952,0.0933437,-0.049956724,0.03843485,-0.04696375,-0.11080708,0.022890007,0.092449896,-0.12919502,0.033824395,0.024751348,0.05655429,0.038481563,-0.0110688545,0.07257079,0.14154008,0.043079212,0.0023164384,-0.12388449,0.07883413,0.0045969044,0.0277019,0.10995723,-0.21020553,0.15464857,-0.0317072,-0.116172895,-0.10403335,-0.0036204676,-0.022979409,0.022141162,-0.09288272,-0.0073475023,-0.013556863,0.062102012,0.0434349,-0.06276636,-0.08734491,-0.21866836,-0.006985097,-0.1672895,-0.17379631,0.08271976,-0.14844118,0.055215012
0.28117222,0.0033227191,0.2976641,-0.012500934,0.06489563,-0.07757926,-0.008735582,0.023845498,0.05863499,0.1977068,-0.027456446,0.036454096,0.21723092,-0.090722635,-0.06404366,-0.23881774,-0.19174936,0.079119965,-0.20999564,0.033279374,-0.21691616,-0.12163681,0.1874995,-0.019798884,-0.0061373673,0.015998084,-0.1035491,-0.038414296,-0.06578654,-0.13858205,0.12788054,0.019268673,-0.008696172,0.07386441,0.12584963,-0.015802382,-0.025437552,-0.15443724,0.07329974,-0.0561849,0.05376772,0.008338207,-0.10599129,0.028174672,-0.20458849,-0.07099963,0.097258374,-0.0057359193,0.118881926,0.07987917
-0.28113016,0.14837688,0.07953035,-0.14222646,0.15029503,-0.08975129,0.13388613,-0.10519068,0.11186074,-0.023546549,-0.11299934,-0.3038588,-0.09617953,0.18592343,0.18626088,0.03455006,-0.07671612,-0.16904745,0.03457682,-0.26919064,0.041377846,-0.099714085,-0.026906997,0.15158717,0.27819866,-0.1839576,0.09490915,0.023802957,-0.2821555,-0.04268359,0.17440936,0.10060605,-0.081257634,0.05103517,0.018668108,0.104790494,0.05927459,-0.019280357,-0.16560657,-0.209411,0.15363702,0.054172423,0.06492756,-0.053879075,-0.18525407,-0.1021762,-0.1569488,0.16423655,-0.011212916,0.034741197
-0.7116407,-0.35555077,0.11777628,-0.04510093,-0.3989798,-0.015434731,0.055889368,-0.34888583,0.049861535,-0.10097223,0.17782821,-0.46966678,-0.47667792,-0.5692842,-0.93924356,0.8052652,0.24719824,-0.31281286,-0.036275297,0.25768027,-0.12026375,0.632522,0.4050677,0.11879525,-0.21994226,0.004012517,0.17937537,0.091156736,0.43702894,-0.040864784,-0.07728649,0.13513947,-0.1197417,-0.18894511,0.3298328,0.09149639,-0.13425575,-0.013824548,0.020449968,0.39383104,-0.14001341,0.4954924,-0.6028005,0.30166322,-0.62837446,-0.32422608,-0.14195974,-0.20813376,-0.40595222,0.10140847
0.019008601,-0.037558466,0.03493799,-0.03016602,0.107623644,-0.09835069,-0.01571696,0.023981461,0.07811456,-0.14924137,0.1509582,0.08540818,0.01755678,-0.0683465,-0.054040823,-0.021785717,0.045367107,0.053047482,-0.03401,-0.029449297,-0.04690601,0.038770307,-0.0033940482,-0.10649119,0.021443691,-0.035504166,0.035345927,-0.09138259,-0.068010494,0.039288722,0.04036149,-0.09940789,-0.24712303,0.08804432,0.08078673,-0.07042491,-0.009511917,0.18343051,0.051559206,-0.02360275,-0.003749851,-0.012931613,-0.017855963,0.12809834,0.07756906,0.03496071,0.08353489,-0.051188294,-0.09277721,-0.042834967
-0.19415987,-0.057254206,-0.22674972,0.04186745,0.01885738,-0.07688097,-0.06987373,0.080397725,0.059116162,0.0045096744,-0.06677011,0.06449189,0.052163918,0.11923303,-0.20315425,0.040144917,0.039444745,0.09102649,-0.01958104,-0.13875645,0.06613791,-0.00038265143,0.08602725,0.043326046,0.10964899,0.07793159,0.16690893,-0.03640188,-0.2295208,-0.03616841,-0.02394034,0.060609728,0.069486804,0.15893674,0.03439267,-0.03861089,-0.048221607,0.012243618,0.014653771,0.00866941,-0.05398948,-0.040784758,0.049505636,0.039896846,0.13185225,-0.13363877,-0.12177841,-0.050585955,0.00070929516,-0.087734
-0.07867805,0.01719274,-0.05086177,0.05416063,0.036286674,0.0954219,0.11634635,-0.11758249,0.048727557,0.15326391,-0.012866709,-0.05437596,-0.032702822,-0.12454528,0.049521826,-0.11026498,-0.025884874,0.12233741,-0.20832177,0.01750896,0.022739384,-0.026128728,0.051503107,0.04940221,-0.0454648,-0.06117694,-0.25690272,0.05423496,0.035744175,-0.15113285,-0.21207023,-0.101235814,0.04287302,-0.08434638,-0.16872033,0.090591006,-0.016269533,-0.16000703,0.023245595,0.058468398,-0.05096679,0.05052129,0.09904108,0.093154415,0.034823947,0.046842206,-0.15153666,-0.118334286,0.029933894,0.105379246
